Country Name;Country Code;Region;IncomeGroup;Year;Life Expectancy World Bank;Prevelance of Undernourishment;CO2;Health Expenditure %;Education Expenditure %;Unemployment;Corruption;Sanitation
Cyprus;CYP;Europe & Central Asia;High income;2019;80,98;2,5;7190;7,01;3,78;7,07;3;77,08
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2001;71,77;5,7;2570;2,96;3,11;9,14;3;28,49
Gabon;GAB;Sub-Saharan Africa;Upper middle income;2015;64,91;13,9;6120;2,66;2,99;20,61;3;28,49
Kuwait;KWT;Middle East & North Africa;High income;2003;73,36;2,5;58120;2,76;3,78;1,3;3;100
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2002;71,97;5,6;2610;3,23;3,06;8,2;3;28,49
Gabon;GAB;Sub-Saharan Africa;Upper middle income;2016;65,42;15,1;6420;3,11;2,66;20,67;3;28,49
Guinea-Bissau;GNB;Sub-Saharan Africa;Low income;2007;53,14;4,8;230;7,3;3,78;6,06;2,5;6
Qatar;QAT;Middle East & North Africa;High income;2016;79,87;4,8;86920;3,25;3,78;0,15;3;94,3
Guinea-Bissau;GNB;Sub-Saharan Africa;Low income;2008;53,61;4,8;220;7,04;3,78;5,89;2,5;6,43
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2003;72,12;5,4;2750;3,22;4,42;8,25;3;28,49
Gabon;GAB;Sub-Saharan Africa;Upper middle income;2017;65,84;16,1;5330;2,78;3,33;20,72;3;28,49
Guinea-Bissau;GNB;Sub-Saharan Africa;Low income;2009;54,11;4,8;230;6,95;3,78;5,9;2,5;6,86
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2004;72,27;5,2;2770;3,36;4,31;8,34;3;28,49
Guinea-Bissau;GNB;Sub-Saharan Africa;Low income;2012;55,65;4,8;250;5,94;2;5,87;2;8,21
Guinea-Bissau;GNB;Sub-Saharan Africa;Low income;2010;54,63;4,8;240;6,26;1,86;6,08;2,5;7,31
Guinea-Bissau;GNB;Sub-Saharan Africa;Low income;2011;55,14;4,8;240;6,22;1,86;5,98;2,5;7,76
Gabon;GAB;Sub-Saharan Africa;Upper middle income;2018;66,19;17;5120;2,75;2,93;20,75;3;28,49
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2002;69,9;10,5;12680;4,72;3,54;10,39;3;28,49
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2005;72,43;5,1;2960;3,57;4,08;9,52;3;28,49
Kuwait;KWT;Middle East & North Africa;High income;2004;73,44;2,5;61910;2,36;5,54;1,7;3;100
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2001;69,65;10;11620;4,03;3,07;10,88;3;28,49
Guinea-Bissau;GNB;Sub-Saharan Africa;Low income;2013;56,12;4,8;250;7,04;2,13;5,81;2;8,68
Qatar;QAT;Middle East & North Africa;High income;2017;79,98;4,8;87540;2,98;2,97;0,14;3;97,2
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2006;72,43;5;3300;3,65;3,7;9,04;3;28,49
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2007;72,57;5,2;3400;3,57;3,19;8,48;3;28,49
Gabon;GAB;Sub-Saharan Africa;Upper middle income;2019;66,47;16,6;5250;2,77;2,73;20,74;3;28,49
Guinea-Bissau;GNB;Sub-Saharan Africa;Low income;2014;56,56;4,8;270;9,97;2,2;5,8;2;9,15
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2006;70,95;10,5;20060;4,15;3,78;6,27;3;28,49
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2003;70,16;11,1;15450;4,19;3,14;10,48;3;28,49
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2005;70,69;11,1;17590;4,43;3,78;7,95;3;28,49
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2004;70,43;11,5;16100;4,31;3,78;8,33;3;28,49
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2001;51,4;13,5;2460;9,53;6,89;20,8;3;28,49
Guinea-Bissau;GNB;Sub-Saharan Africa;Low income;2015;56,96;4,8;280;8,13;2,3;5,87;2;9,63
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2007;71,21;9,9;20500;4,15;3,78;5,54;3;28,49
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2008;72,57;5;3470;3,99;3,06;7,17;3;28,49
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2012;72,38;6,7;21520;4,88;4,55;3,72;3;28,49
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2009;71,71;9,1;19040;5,49;3,78;5,28;3;28,49
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2011;72,17;7,2;22260;4,72;4,3;3,43;3;28,49
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2010;71,95;8,2;21460;5,08;3,78;4,03;3;28,49
Kuwait;KWT;Middle East & North Africa;High income;2005;73,54;2,5;69910;2,01;4,74;1,5;3;100
Guinea-Bissau;GNB;Sub-Saharan Africa;Low income;2016;57,33;4,8;310;8,33;2,3;5,95;2;10,12
Qatar;QAT;Middle East & North Africa;High income;2018;80,1;4,8;86420;2,63;3,78;0,11;3;97,2
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2010;72,97;4,3;3660;4,58;3,55;7,65;3;28,49
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2011;73,27;4,5;3640;4,31;3,33;7,45;3;28,49
Guinea-Bissau;GNB;Sub-Saharan Africa;Low income;2018;58;4,8;320;7,63;2,14;5,98;1,5;11,13
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2002;50,86;14,5;2130;9,73;6,74;21,23;3;28,49
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2009;72,88;4,7;3420;4,23;3,05;7,26;3;28,49
Guinea-Bissau;GNB;Sub-Saharan Africa;Low income;2017;57,67;4,8;310;7;2,2;5,99;1,5;10,62
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2013;74,02;5,2;3820;4,68;3,62;7,32;3;28,49
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2006;51,61;20,1;2530;10,14;6,03;22,14;3;28,49
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2007;52,59;23,5;2620;10,72;3,78;22,16;3;28,49
Botswana;BWA;Sub-Saharan Africa;Upper middle income;2001;50,28;23,7;3870;6,16;3,78;18,54;3;28,49
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2012;73,86;4,9;3730;4,28;3,42;7,47;3;28,49
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2008;53,82;27,6;2950;9,92;6,4;22,19;3;28,49
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2008;71,46;9,6;20020;3,66;3,78;4,63;3;28,49
Guinea-Bissau;GNB;Sub-Saharan Africa;Low income;2019;58,32;4,8;330;8,35;2,95;6,04;1,5;11,64
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2004;50,6;16,6;2380;10,19;3,78;22,09;3;28,49
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2003;50,59;15,7;2270;9,88;6,14;21,72;3;28,49
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2005;50,93;18,2;2530;10,19;3,78;22,22;3;28,49
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2013;72,58;6,6;22210;5,03;5,12;2,68;3;28,49
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2009;55,21;29,5;3020;9,05;3,78;22,21;3;28,49
Botswana;BWA;Sub-Saharan Africa;Upper middle income;2005;52,13;22,6;4280;5,03;10,68;19,81;3;28,49
Botswana;BWA;Sub-Saharan Africa;Upper middle income;2006;53,44;22,3;4090;4,77;3,78;17,78;3;28,49
Botswana;BWA;Sub-Saharan Africa;Upper middle income;2004;51,15;23,7;3970;5,8;3,78;21,83;3;28,49
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2010;56,67;28,8;3130;9,73;8,24;22,12;3;28,49
Botswana;BWA;Sub-Saharan Africa;Upper middle income;2002;50,23;24,1;4030;6,42;3,78;21,13;3;28,49
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2014;74,19;5,3;3950;5,49;4,92;7,47;3;28,49
Botswana;BWA;Sub-Saharan Africa;Upper middle income;2007;54,98;22,2;4320;5,33;8,85;17,2;3;28,49
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2011;58,09;25,5;3330;9,83;3,78;19,46;3;28,49
Botswana;BWA;Sub-Saharan Africa;Upper middle income;2003;50,52;24,5;3920;6,18;3,78;23,8;3;28,49
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2014;72,77;6,6;22040;5,2;5,33;2,48;3;28,49
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2015;74,35;5,6;3960;5,7;4,89;7,41;3;28,49
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2012;59,39;23,5;3530;9,27;3,78;16,77;3;28,49
Qatar;QAT;Middle East & North Africa;High income;2019;80,23;4,8;91970;2,91;2,8;0,1;3;97,2
Kuwait;KWT;Middle East & North Africa;High income;2006;73,66;2,5;72430;1,82;3,76;1,3;3;100
Botswana;BWA;Sub-Saharan Africa;Upper middle income;2008;56,68;22;4390;5,78;3,78;16,64;3;28,49
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2015;72,94;6,8;21330;6,08;3,39;2,43;3;28,49
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2016;74,39;5,8;4040;5,71;5,01;6,81;3;28,49
Oman;OMN;Middle East & North Africa;High income;2001;72,58;12,3;28030;3,08;4,02;4,13;3;28,49
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2013;60,51;22,2;3790;9,06;8,61;19,03;3;28,49
Oman;OMN;Middle East & North Africa;High income;2004;73,85;10,1;31260;2,98;4,03;4,18;3;28,49
Oman;OMN;Middle East & North Africa;High income;2005;74,23;9,6;31010;2,59;3,52;4,18;3;28,49
Botswana;BWA;Sub-Saharan Africa;Upper middle income;2009;58,45;21,9;4190;6,53;9,63;16,17;3;28,49
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2017;74,51;6;4170;5,81;5,02;6,75;3;28,49
Oman;OMN;Middle East & North Africa;High income;2002;73,02;11,3;29970;3,18;4,33;4,2;3;28,49
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2016;73,1;6,8;18310;6,83;3,95;3,21;3;28,49
Oman;OMN;Middle East & North Africa;High income;2003;73,45;11;31700;3,17;3,9;4,23;3;28,49
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2014;61,43;21,5;3950;8,41;9,58;18,52;3;28,49
Kuwait;KWT;Middle East & North Africa;High income;2007;73,81;2,5;70600;1,93;2,58;1,5;3;100
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2018;74,42;6;4130;5,87;4,83;6,43;3;28,49
Botswana;BWA;Sub-Saharan Africa;Upper middle income;2010;60,21;21,5;3370;6,19;3,78;17,86;3;28,49
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2017;73,25;6,9;18250;6,99;3,58;3,28;3;28,49
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2015;62,12;21;4200;9,98;9,85;20,91;3;28,49
Mauritius;MUS;Sub-Saharan Africa;Upper middle income;2019;74,24;7,2;4170;6,2;4,72;6,33;3;28,49
Oman;OMN;Middle East & North Africa;High income;2006;74,58;9,6;39190;2,31;3,86;4,15;3;28,49
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2018;73,38;7;17780;6,71;3,3;3,34;3;28,49
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2001;46,2;20;400;7,28;9,37;34,63;3;9,25
Botswana;BWA;Sub-Saharan Africa;Upper middle income;2011;61,91;21;3880;5,78;3,78;18,42;3;28,49
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2016;62,63;20,2;4130;9,32;10,64;23,35;3;28,49
Trinidad and Tobago;TTO;Latin America & Caribbean;High income;2019;73,51;7,3;17190;7,02;3,7;3,42;3;28,49
Botswana;BWA;Sub-Saharan Africa;Upper middle income;2012;63,51;20,3;3410;6,14;3,78;18,95;3;28,49
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2017;63,02;19,9;4270;8,73;9,71;21,64;3;28,49
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2002;44,9;18,5;410;6,75;10,1;33,86;3;11,53
Oman;OMN;Middle East & North Africa;High income;2007;74,89;9,7;42260;2,43;3,78;4,18;3;28,49
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2018;63,37;20;4230;8,31;8,88;19,88;3;28,49
Botswana;BWA;Sub-Saharan Africa;Upper middle income;2013;64,98;19,7;5420;6,22;3,78;19,4;3;28,49
Kuwait;KWT;Middle East & North Africa;High income;2008;73,98;2,5;75840;1,92;2,77;1,75;3;100
Namibia;NAM;Sub-Saharan Africa;Upper middle income;2019;63,71;18,9;4220;8,5;8,93;19,99;3;28,49
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2003;43,85;16,8;410;6,05;13,22;32,96;3;13,76
Estonia;EST;Europe & Central Asia;High income;2015;77,59;2,5;15540;6,35;5,14;6,19;3;92,82
Botswana;BWA;Sub-Saharan Africa;Upper middle income;2014;66,27;19,3;6990;5,6;3,78;19,99;3;28,49
Oman;OMN;Middle East & North Africa;High income;2008;75,18;9,7;41310;2,01;3,78;4,14;3;28,49
Estonia;EST;Europe & Central Asia;High income;2013;77,14;2,5;19320;5,98;4,84;8,63;3;92,74
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2004;43,08;15,3;430;6,06;11,11;32,18;3;15,96
Kuwait;KWT;Middle East & North Africa;High income;2009;74,16;2,5;77650;2,71;3,58;1,64;3;100
Estonia;EST;Europe & Central Asia;High income;2016;77,64;2,5;15990;6,43;5,16;6,76;3;92,89
Estonia;EST;Europe & Central Asia;High income;2017;78,09;2,5;16710;6,59;4,96;5,76;3;92,95
Estonia;EST;Europe & Central Asia;High income;2019;78,65;2,5;10180;6,73;3,78;4,45;3;93,06
Estonia;EST;Europe & Central Asia;High income;2014;77,03;2,5;17940;6,08;4,39;7,35;3;92,76
Estonia;EST;Europe & Central Asia;High income;2018;78,24;2,5;15320;6,69;5,26;5,37;3;93,01
Oman;OMN;Middle East & North Africa;High income;2009;75,44;8,6;43590;2,83;4,19;4,05;3;28,49
Mauritania;MRT;Sub-Saharan Africa;Lower middle income;2001;60,79;8,3;1400;3,57;2,11;9,83;3;28,49
Kuwait;KWT;Middle East & North Africa;High income;2010;74,36;2,5;80720;2,68;3,57;1,82;3;100
Botswana;BWA;Sub-Saharan Africa;Upper middle income;2015;67,34;19,6;6950;5,73;7,81;20,57;3;28,49
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2005;42,66;13,7;430;5,45;12,08;31,31;3,5;18,13
Estonia;EST;Europe & Central Asia;High income;2010;75,43;2,5;19000;6,27;5,52;16,71;3;92,7
Estonia;EST;Europe & Central Asia;High income;2012;76,33;2,5;16890;5,79;4,72;10,02;3;92,73
Mauritania;MRT;Sub-Saharan Africa;Lower middle income;2002;60,89;7,9;1550;4;2,28;9,82;3;28,49
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2006;42,6;12,8;430;6,12;11,27;30,46;3,5;20,27
Estonia;EST;Europe & Central Asia;High income;2011;76,23;2,5;18170;5,77;5,01;12,33;3;92,71
Mauritania;MRT;Sub-Saharan Africa;Lower middle income;2003;61,02;8,3;1480;4,03;2,37;9,79;3;28,49
Botswana;BWA;Sub-Saharan Africa;Upper middle income;2016;68,18;20,1;6630;5,56;7,97;21,03;3;28,49
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2007;42,85;12,4;440;7,28;3,78;29,62;3,5;22,38
Kuwait;KWT;Middle East & North Africa;High income;2011;74,55;2,5;83290;2,33;3,42;2,04;3;100
Mauritania;MRT;Sub-Saharan Africa;Lower middle income;2004;61,17;8,5;1640;3,7;1,95;9,81;3;28,49
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2008;43,38;12,3;460;7,7;12,33;28,76;3,5;24,47
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2009;44,15;11,9;530;9;3,78;28,02;3,5;26,53
Botswana;BWA;Sub-Saharan Africa;Upper middle income;2017;68,81;21,3;7330;6,13;7,3;21,57;3;28,49
Oman;OMN;Middle East & North Africa;High income;2010;75,68;7,7;47080;2,82;3,78;3,99;3;28,49
Estonia;EST;Europe & Central Asia;High income;2009;74,82;2,5;15050;6,51;5,96;13,55;3;92,68
Mauritania;MRT;Sub-Saharan Africa;Lower middle income;2005;61,35;9,4;1510;3,4;3,78;9,79;2,5;28,49
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2010;45,1;11,6;550;8,42;3,78;27,08;3,5;28,56
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2011;46,21;12;570;9,56;8,17;26,24;3,5;30,57
Botswana;BWA;Sub-Saharan Africa;Upper middle income;2018;69,28;21,5;7310;5,97;6,72;22,07;3;28,49
Mauritania;MRT;Sub-Saharan Africa;Lower middle income;2006;61,55;8,8;1730;2,7;1,96;9,73;2,5;28,49
Mauritania;MRT;Sub-Saharan Africa;Lower middle income;2007;61,78;8,1;1990;2,88;3,78;9,88;3;28,49
Kuwait;KWT;Middle East & North Africa;High income;2012;74,73;2,5;85310;2,33;3,75;2,32;3;100
Estonia;EST;Europe & Central Asia;High income;2008;73,77;2,5;18400;5,71;5,48;5,45;3;92,66
Mauritania;MRT;Sub-Saharan Africa;Lower middle income;2008;62,02;7,3;1900;3,01;3,78;9,87;2,5;28,49
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2012;47,42;14,8;620;9,25;7,67;25,37;3,5;32,56
Botswana;BWA;Sub-Saharan Africa;Upper middle income;2019;69,59;22,1;7250;6,05;6,91;22,61;3;28,49
Panama;PAN;Latin America & Caribbean;High income;2001;75,23;24,5;6220;6,83;4,11;3,82;3;28,49
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2013;48,66;19,3;610;9,55;7,29;24,58;3,5;34,52
Mauritania;MRT;Sub-Saharan Africa;Lower middle income;2009;62,27;7,8;2350;3,11;3,78;9,87;2,5;28,49
Estonia;EST;Europe & Central Asia;High income;2006;72,69;2,5;15980;4,77;3,78;5,91;3;92,62
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2014;49,89;26,1;610;9,17;7,2;24,22;3;36,46
Mauritania;MRT;Sub-Saharan Africa;Lower middle income;2010;62,53;8,2;2400;2,64;3,78;9,86;2,5;28,49
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2017;52,95;29,5;700;10,09;8,16;23,2;3;42,15
Estonia;EST;Europe & Central Asia;High income;2005;72,57;2,5;17230;5,06;4,81;8,03;3;92,6
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2016;52,06;32;690;8,76;7,76;23,48;3;40,27
Kuwait;KWT;Middle East & North Africa;High income;2013;74,89;2,5;87360;2,49;3,88;2,62;3;100
Estonia;EST;Europe & Central Asia;High income;2007;72,81;2,5;19980;4,98;4,62;4,59;3;92,64
Panama;PAN;Latin America & Caribbean;High income;2002;75,4;20,5;5410;6,96;4,19;3,79;3;28,49
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2015;51,04;30,3;650;9;9;23,84;3;38,38
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2018;53,71;28,7;730;10,9;7,29;22,81;3;44
Jamaica;JAM;Latin America & Caribbean;Upper middle income;2005;74,15;7,4;10560;4,55;4,62;11,26;3;28,49
Estonia;EST;Europe & Central Asia;High income;2004;71,91;2,9;17020;5,12;4,88;10,25;3;92,57
Mauritania;MRT;Sub-Saharan Africa;Lower middle income;2011;62,8;8,3;2460;2,47;2,33;9,86;2,5;28,49
Oman;OMN;Middle East & North Africa;High income;2011;75,92;6,8;53620;2,55;3,78;3,87;3;28,49
Lesotho;LSO;Sub-Saharan Africa;Lower middle income;2019;54,33;31,2;770;11,27;7,99;22,44;3;45,82
Liberia;LBR;Sub-Saharan Africa;Low income;2003;53,55;37,6;480;3,66;3,78;2,18;3;28,49
Jamaica;JAM;Latin America & Caribbean;Upper middle income;2006;74,14;7,7;12060;4,21;3,78;10,32;3;28,49
Estonia;EST;Europe & Central Asia;High income;2003;71,32;3,3;16940;4,86;5,27;11,29;3;92,55
Jamaica;JAM;Latin America & Caribbean;Upper middle income;2004;74,15;7,1;10570;4,8;3,91;12,21;3;28,49
Liberia;LBR;Sub-Saharan Africa;Low income;2002;52,83;38,1;450;2,89;3,78;2,14;3;28,49
Liberia;LBR;Sub-Saharan Africa;Low income;2004;54,42;36,5;560;9,17;3,78;2,17;3;28,49
Panama;PAN;Latin America & Caribbean;High income;2003;75,57;21;5530;6,62;4,17;3,79;3;28,49
Jamaica;JAM;Latin America & Caribbean;Upper middle income;2003;74,14;7;10590;4,22;4,26;11,73;3;28,49
Estonia;EST;Europe & Central Asia;High income;2002;70,9;3,5;14950;4,7;5,43;10,03;3;92,58
Kuwait;KWT;Middle East & North Africa;High income;2014;75,02;2,5;85570;2,92;4,4;2,9;3;100
Liberia;LBR;Sub-Saharan Africa;Low income;2001;52,24;36,6;450;3,5;3,78;2,13;3;28,49
Mauritania;MRT;Sub-Saharan Africa;Lower middle income;2012;63,08;7,9;2730;2,65;2,16;9,86;2,5;28,49
Jamaica;JAM;Latin America & Caribbean;Upper middle income;2002;74,14;6,9;10250;4,75;5,38;14,19;3;28,49
Panama;PAN;Latin America & Caribbean;High income;2004;75,73;21,3;5610;6,99;3,58;3,74;3;28,49
Estonia;EST;Europe & Central Asia;High income;2001;70,26;3,6;15380;4,78;5,23;13,13;3;92,57
Mauritania;MRT;Sub-Saharan Africa;Lower middle income;2014;63,65;8;2900;3,47;3,78;10,05;3;28,49
Mauritania;MRT;Sub-Saharan Africa;Lower middle income;2013;63,37;7,9;2590;2,87;2,29;9,96;2,5;28,49
Jamaica;JAM;Latin America & Caribbean;Upper middle income;2001;74,14;7,4;10080;5,16;5,38;14,93;3;28,49
Liberia;LBR;Sub-Saharan Africa;Low income;2005;55,39;35,8;670;9,68;3,78;2,19;3;28,49
United Arab Emirates;ARE;Middle East & North Africa;High income;2001;74,54;2,8;97200;2,48;3,78;2,49;3;28,49
Panama;PAN;Latin America & Caribbean;High income;2005;75,89;21,6;7120;6,09;3,78;3,75;3;28,49
Mauritania;MRT;Sub-Saharan Africa;Lower middle income;2015;63,94;8,3;3560;3,67;3,78;10,14;3;28,49
Jamaica;JAM;Latin America & Caribbean;Upper middle income;2007;74,13;8,3;12020;5,32;5,49;9,75;3;28,49
Slovenia;SVN;Europe & Central Asia;High income;2014;81,08;2,5;13110;8,5;5,29;9,67;3;58,32
Mauritania;MRT;Sub-Saharan Africa;Lower middle income;2016;64,21;8,5;3260;3,1;1,94;10,26;3;28,49
Kuwait;KWT;Middle East & North Africa;High income;2015;75,13;2,5;89020;4,21;4,77;2,2;3;100
Slovenia;SVN;Europe & Central Asia;High income;2011;79,97;2,5;15700;8,54;5,54;8,17;3;50,17
Slovenia;SVN;Europe & Central Asia;High income;2009;78,97;2,5;15510;8,54;5,55;5,86;3;45,02
Liberia;LBR;Sub-Saharan Africa;Low income;2006;56,4;35,3;690;8,49;3,78;2,2;3;28,49
Oman;OMN;Middle East & North Africa;High income;2012;76,15;6,6;60550;2,55;3,78;3,68;3;28,49
Slovenia;SVN;Europe & Central Asia;High income;2010;79,42;2,5;15780;8,57;5,55;7,24;3;47,57
Slovenia;SVN;Europe & Central Asia;High income;2008;78,77;2,5;17360;7,85;5,11;4,37;3;42,53
Slovenia;SVN;Europe & Central Asia;High income;2005;77,61;2,5;15920;8;5,6;6,51;3;35,41
Panama;PAN;Latin America & Caribbean;High income;2006;76,06;18,5;7490;6,45;3,78;3,7;3;28,49
Slovenia;SVN;Europe & Central Asia;High income;2013;80,32;2,5;14550;8,74;5,41;10,1;3;55,55
Mauritania;MRT;Sub-Saharan Africa;Lower middle income;2017;64,46;8,5;3490;3,34;3,78;10,34;3;28,49
Slovenia;SVN;Europe & Central Asia;High income;2016;81,18;2,5;13900;8,46;4,79;8;3;65,21
Slovenia;SVN;Europe & Central Asia;High income;2006;78,09;2,5;16290;7,82;5,59;5,95;3;37,72
Slovenia;SVN;Europe & Central Asia;High income;2012;80,12;2,5;15120;8,72;5,62;8,84;3;52,83
Slovenia;SVN;Europe & Central Asia;High income;2015;80,78;2,5;13140;8,5;4,91;8,96;3;61,42
Slovenia;SVN;Europe & Central Asia;High income;2007;78,56;2,5;16280;7,51;5,12;4,82;3;40,1
Mauritania;MRT;Sub-Saharan Africa;Lower middle income;2018;64,7;8,6;3690;3,58;3,78;10,39;3;28,49
United Arab Emirates;ARE;Middle East & North Africa;High income;2002;74,76;3,8;99150;2,72;3,78;2,65;3;74,57
Panama;PAN;Latin America & Caribbean;High income;2007;76,23;16,2;7480;6,93;3,78;3,68;3;28,49
Slovenia;SVN;Europe & Central Asia;High income;2017;81,03;2,5;14120;8,19;4,78;6,56;3;68,07
Slovenia;SVN;Europe & Central Asia;High income;2002;76,01;2,5;15520;8,02;5,67;5,92;3;28,81
Jamaica;JAM;Latin America & Caribbean;Upper middle income;2010;74,04;9,7;7480;5,3;6,37;12,37;3;28,49
Slovenia;SVN;Europe & Central Asia;High income;2004;77,21;2,5;15700;7,94;5,64;6,01;3;33,14
Liberia;LBR;Sub-Saharan Africa;Low income;2007;57,37;34,4;640;10,8;3,78;2,21;3;28,49
Mauritania;MRT;Sub-Saharan Africa;Lower middle income;2019;64,93;9,2;3950;3,3;1,82;10,39;3;28,49
Slovenia;SVN;Europe & Central Asia;High income;2003;76,86;2,5;15410;8,1;5,7;6,48;3;30,95
Slovenia;SVN;Europe & Central Asia;High income;2018;81,38;2,5;14070;8,28;4,94;5,11;3;69,23
Oman;OMN;Middle East & North Africa;High income;2013;76,39;6,6;63010;2,79;4,98;3,62;3;28,49
Slovenia;SVN;Europe & Central Asia;High income;2001;75,76;2,5;15380;7,88;5,76;5,68;3;26,72
Jamaica;JAM;Latin America & Caribbean;Upper middle income;2012;74;9,7;6960;4,89;6,11;13,93;3;28,49
Kuwait;KWT;Middle East & North Africa;High income;2016;75,22;2,5;91550;4,73;5,85;2,16;3;100
Slovenia;SVN;Europe & Central Asia;High income;2019;81,53;2,5;13600;8,52;3,78;4,45;3;70,39
Jamaica;JAM;Latin America & Caribbean;Upper middle income;2008;74,1;9;9620;5,61;6,19;10,59;3;28,49
Panama;PAN;Latin America & Caribbean;High income;2008;76,41;14,1;7300;6,85;3,5;3,74;3;28,49
Jamaica;JAM;Latin America & Caribbean;Upper middle income;2013;74,01;9,7;7400;4,95;6,25;15,25;3;28,49
Oman;OMN;Middle East & North Africa;High income;2014;76,63;7,1;66390;3,53;3,78;3,54;3;28,49
Liberia;LBR;Sub-Saharan Africa;Low income;2008;58,23;32,9;540;9,01;1,7;2,23;3;28,49
Albania;ALB;Europe & Central Asia;Upper middle income;2001;74,29;4,9;3230;7,14;3,46;18,58;3;40,52
Jamaica;JAM;Latin America & Caribbean;Upper middle income;2011;74,01;9,9;7530;5,24;6,27;12,7;3;28,49
United Arab Emirates;ARE;Middle East & North Africa;High income;2003;74,97;5,1;103820;2,65;3,78;2,75;3;74,57
