Country Name;Country Code;Region;IncomeGroup;Year;Life Expectancy World Bank;Prevelance of Undernourishment;CO2;Health Expenditure %;Education Expenditure %;Unemployment;Corruption;Sanitation;Injuries;Communicable;NonCommunicable
Jamaica;JAM;Latin America & Caribbean;Upper middle income;2017;74,27;9,00;7220,00;6,15;5,26;11,63;3,00;28,49;60105,70;108412,39;577270,28
Albania;ALB;Europe & Central Asia;Upper middle income;2012;77,25;5,10;4360,00;5,06;2,93;13,38;3,00;45,15;80941,92;64252,13;578042,75
Oman;OMN;Middle East & North Africa;High income;2018;77,63;7,90;75600,00;4,10;5,21;1,80;3,00;28,49;171992,71;106799,56;580035,00
Oman;OMN;Middle East & North Africa;High income;2019;77,86;8,80;76030,00;4,07;5,41;1,85;3,00;28,49;171001,17;103878,18;583061,47
Jamaica;JAM;Latin America & Caribbean;Upper middle income;2018;74,37;8,10;8610,00;5,97;5,41;9,10;3,00;28,49;60858,13;106672,33;584585,93
Albania;ALB;Europe & Central Asia;Upper middle income;2013;77,55;5,00;4440,00;5,39;3,54;15,87;3,00;45,56;79780,26;61591,37;584989,50
Oman;OMN;Middle East & North Africa;High income;2017;77,39;8,40;71930,00;3,97;5,84;2,57;3,00;28,49;174105,18;111292,38;585000,85
Panama;PAN;Latin America & Caribbean;High income;2012;77,19;8,40;10460,00;6,56;3,78;2,39;3,00;28,49;128115,28;162246,62;585275,16
United Arab Emirates;ARE;Middle East & North Africa;High income;2005;75,38;8,00;116460,00;2,32;3,78;3,12;3,00;74,57;169003,26;70457,88;589327,57
Costa Rica;CRI;Latin America & Caribbean;Upper middle income;2001;77,60;4,70;5420,00;6,47;4,83;5,92;3,00;38,63;111737,67;105977,38;589944,74
North Macedonia;MKD;Europe & Central Asia;Upper middle income;2004;73,60;5,50;8840,00;8,47;3,78;37,16;3,00;12,94;64174,29;44304,81;590107,37
Liberia;LBR;Sub-Saharan Africa;Low income;2011;60,15;35,70;850,00;9,42;3,78;2,22;3,00;28,49;112472,09;1567236,35;590450,29
North Macedonia;MKD;Europe & Central Asia;Upper middle income;2002;73,04;7,50;8370,00;8,98;3,30;31,94;3,00;12,91;70195,86;45435,42;591248,43
North Macedonia;MKD;Europe & Central Asia;Upper middle income;2003;73,24;5,80;9140,00;9,01;3,78;36,69;3,00;12,93;67938,68;47067,02;594895,40
Jamaica;JAM;Latin America & Caribbean;Upper middle income;2019;74,48;7,50;8390,00;6,10;5,16;7,69;3,00;28,49;63291,58;105439,90;594914,96
Albania;ALB;Europe & Central Asia;Upper middle income;2014;77,81;5,00;4820,00;5,50;3,05;18,05;3,00;45,95;80269,40;59159,90;595449,46
Mongolia;MNG;East Asia & Pacific;Lower middle income;2001;63,32;31,10;8970,00;4,32;3,78;6,21;3,00;33,72;151574,31;311492,22;596024,26
North Macedonia;MKD;Europe & Central Asia;Upper middle income;2005;73,70;5,00;9230,00;7,68;3,78;37,25;3,00;12,91;61827,58;40937,94;596222,97
Costa Rica;CRI;Latin America & Caribbean;Upper middle income;2002;77,74;5,00;5520,00;6,87;5,15;6,33;3,00;38,39;114123,62;102451,22;596359,49
Singapore;SGP;East Asia & Pacific;High income;2003;79,04;4,80;38160,00;3,61;3,98;5,93;3,00;100,00;79777,86;64181,47;598024,83
Panama;PAN;Latin America & Caribbean;High income;2013;77,39;8,20;10250,00;6,65;3,40;2,29;3,00;28,49;123267,01;165548,80;599576,95
Mongolia;MNG;East Asia & Pacific;Lower middle income;2002;63,78;30,60;9600,00;4,43;7,21;6,20;3,00;34,16;153650,90;289727,40;601688,57
Singapore;SGP;East Asia & Pacific;High income;2001;78,25;4,80;42030,00;3,16;3,54;3,76;3,00;100,00;84897,01;63745,56;602137,61
Singapore;SGP;East Asia & Pacific;High income;2004;79,49;4,80;39620,00;3,15;3,65;5,84;3,00;100,00;78118,27;64275,16;604975,76
Singapore;SGP;East Asia & Pacific;High income;2002;78,55;4,80;41290,00;3,36;3,88;5,65;3,00;100,00;83339,93;64822,19;605389,59
Albania;ALB;Europe & Central Asia;Upper middle income;2015;78,03;4,90;4620,00;4,90;3,44;17,19;3,00;46,33;80908,83;57284,75;607281,32
Liberia;LBR;Sub-Saharan Africa;Low income;2012;60,66;36,20;950,00;8,77;1,78;2,17;3,00;28,49;114754,03;1507176,84;608333,76
Kuwait;KWT;Middle East & North Africa;High income;2019;75,49;2,50;92650,00;5,50;6,49;2,17;3,00;100,00;80255,90;70784,64;608525,86
North Macedonia;MKD;Europe & Central Asia;Upper middle income;2006;73,90;4,40;9220,00;7,38;3,78;36,03;3,00;12,88;62352,06;42125,77;609131,29
North Macedonia;MKD;Europe & Central Asia;Upper middle income;2008;74,40;2,90;9480,00;6,55;3,78;33,76;3,00;12,80;60380,59;39285,36;609299,25
Mongolia;MNG;East Asia & Pacific;Lower middle income;2003;64,23;30,80;9310,00;3,51;3,78;6,80;3,00;34,59;158965,18;274424,75;609888,73
North Macedonia;MKD;Europe & Central Asia;Upper middle income;2011;75,10;3,60;9520,00;6,52;3,78;31,38;3,00;12,68;57338,09;34984,46;610370,43
Singapore;SGP;East Asia & Pacific;High income;2005;79,99;4,80;36900,00;3,03;3,20;5,59;3,00;100,00;77171,94;64744,40;610409,37
Costa Rica;CRI;Latin America & Caribbean;Upper middle income;2003;77,87;5,20;5800,00;6,97;5,13;6,56;3,00;38,16;116495,68;99531,29;610710,03
North Macedonia;MKD;Europe & Central Asia;Upper middle income;2010;75,00;3,40;8640,00;6,71;3,78;32,02;3,00;12,72;58427,20;35762,90;613761,11
North Macedonia;MKD;Europe & Central Asia;Upper middle income;2009;74,45;3,10;8870,00;6,53;3,78;32,18;3,00;12,76;60487,62;39774,95;613898,97
Albania;ALB;Europe & Central Asia;Upper middle income;2016;78,19;4,70;4480,00;4,92;3,96;15,42;3,00;46,70;81528,11;55750,85;614034,75
Panama;PAN;Latin America & Caribbean;High income;2014;77,58;8,30;10760,00;6,92;3,78;2,71;3,00;28,49;123710,76;161566,22;614742,37
North Macedonia;MKD;Europe & Central Asia;Upper middle income;2013;75,40;3,60;8140,00;6,72;3,78;29,00;3,00;12,58;57368,77;37577,29;615115,41
Liberia;LBR;Sub-Saharan Africa;Low income;2013;61,19;36,10;920,00;8,28;1,69;2,12;3,00;28,49;115561,81;1458135,39;617568,94
North Macedonia;MKD;Europe & Central Asia;Upper middle income;2007;73,80;3,60;9700,00;6,57;3,78;34,93;3,00;12,84;62771,33;40189,09;617915,78
Liberia;LBR;Sub-Saharan Africa;Low income;2014;61,72;36,80;1220,00;9,21;2,20;2,08;3,00;28,49;113695,88;1792166,04;618467,58
North Macedonia;MKD;Europe & Central Asia;Upper middle income;2012;74,90;3,70;9050,00;6,61;3,78;31,02;3,00;12,63;57824,51;37192,14;618848,71
Mongolia;MNG;East Asia & Pacific;Lower middle income;2004;64,67;30,70;9560,00;3,57;4,33;6,82;3,00;35,58;165445,31;262173,59;619240,13
Albania;ALB;Europe & Central Asia;Upper middle income;2017;78,33;4,70;5140,00;5,01;3,61;13,62;3,00;47,05;81733,67;54297,20;619848,51
Costa Rica;CRI;Latin America & Caribbean;Upper middle income;2005;78,12;4,40;6270,00;6,66;3,78;6,57;3,00;37,65;114095,97;93285,96;622002,47
Liberia;LBR;Sub-Saharan Africa;Low income;2015;62,27;36,40;1260,00;10,64;2,17;2,08;3,00;28,49;110574,86;1544823,86;623187,63
North Macedonia;MKD;Europe & Central Asia;Upper middle income;2014;75,45;3,50;7700,00;6,29;3,78;28,03;3,00;12,53;57510,25;37508,35;625327,08
Albania;ALB;Europe & Central Asia;Upper middle income;2018;78,46;4,60;5110,00;5,23;3,78;12,30;3,00;47,39;80863,83;53068,75;625477,23
Costa Rica;CRI;Latin America & Caribbean;Upper middle income;2004;78,00;5,00;5940,00;6,63;4,89;6,39;3,00;37,91;118310,83;95750,60;625892,29
Panama;PAN;Latin America & Caribbean;High income;2015;77,78;8,10;10700,00;6,81;2,84;2,98;3,00;28,49;115378,13;161776,88;626214,55
Singapore;SGP;East Asia & Pacific;High income;2006;80,14;4,80;37170,00;2,93;2,86;4,48;3,00;100,00;78642,98;65726,66;627399,01
Liberia;LBR;Sub-Saharan Africa;Low income;2016;62,80;36,30;1410,00;9,85;2,15;3,08;3,00;28,49;110487,06;1364474,81;628845,81
Mongolia;MNG;East Asia & Pacific;Lower middle income;2005;65,10;29,60;11060,00;3,76;3,78;7,04;2,50;36,56;169657,73;249870,69;630709,38
Albania;ALB;Europe & Central Asia;Upper middle income;2019;78,57;4,30;4830,00;5,20;3,92;11,47;3,00;47,58;82288,10;51797,42;631629,88
Liberia;LBR;Sub-Saharan Africa;Low income;2017;63,30;36,60;1280,00;9,09;2,66;3,05;3,00;28,49;107955,67;1306118,65;632671,97
Costa Rica;CRI;Latin America & Caribbean;Upper middle income;2007;78,36;3,80;7600,00;7,00;4,63;4,49;3,00;37,13;115360,52;92990,26;634773,72
North Macedonia;MKD;Europe & Central Asia;Upper middle income;2015;75,40;3,30;7410,00;6,34;3,78;26,07;3,00;12,47;58626,06;36780,55;635926,18
Mongolia;MNG;East Asia & Pacific;Lower middle income;2006;65,54;27,40;12420,00;3,75;3,78;7,13;2,50;37,55;170152,46;241325,39;640547,09
Eritrea;ERI;Sub-Saharan Africa;Low income;2001;55,86;4,80;700,00;5,92;4,05;5,77;3,00;28,49;233580,91;2012790,29;641729,00
North Macedonia;MKD;Europe & Central Asia;Upper middle income;2016;75,40;3,00;7300,00;6,38;3,78;23,72;3,00;12,41;60176,30;39762,54;642195,86
Panama;PAN;Latin America & Caribbean;High income;2016;77,96;7,80;10770,00;7,32;2,85;3,26;3,00;28,49;113570,22;160091,37;642576,25
Liberia;LBR;Sub-Saharan Africa;Low income;2018;63,73;37,50;1130,00;9,04;2,50;3,03;2,50;28,49;108670,33;1250924,56;642836,05
North Macedonia;MKD;Europe & Central Asia;Upper middle income;2017;75,95;2,80;7790,00;6,59;3,78;22,38;3,00;12,34;59842,18;36031,29;645740,49
Mongolia;MNG;East Asia & Pacific;Lower middle income;2007;65,99;25,20;13020,00;4,08;4,69;7,20;3,00;38,54;173040,83;236644,00;647016,40
Costa Rica;CRI;Latin America & Caribbean;Upper middle income;2006;78,24;3,90;6560,00;6,94;4,62;5,74;3,00;37,39;121487,06;95011,04;649598,26
United Arab Emirates;ARE;Middle East & North Africa;High income;2006;75,57;8,30;121560,00;2,33;3,78;2,94;3,00;74,57;191991,17;75087,50;649626,54
North Macedonia;MKD;Europe & Central Asia;Upper middle income;2018;76,65;2,50;7300,00;6,55;3,78;20,74;3,00;12,20;59853,39;34635,12;649639,40
Latvia;LVA;Europe & Central Asia;High income;2019;75,39;2,50;7570,00;6,58;3,78;6,31;3,00;81,09;84070,87;33118,26;651849,04
Singapore;SGP;East Asia & Pacific;High income;2007;80,44;4,80;38290,00;2,84;2,95;3,90;3,00;100,00;81466,49;68146,83;651860,47
Latvia;LVA;Europe & Central Asia;High income;2018;74,78;2,50;7790,00;6,19;4,24;7,41;3,00;78,79;84545,49;33978,26;654273,71
Costa Rica;CRI;Latin America & Caribbean;Upper middle income;2008;78,49;3,90;7520,00;7,47;4,89;4,78;3,00;36,44;119663,22;91336,90;654683,52
North Macedonia;MKD;Europe & Central Asia;Upper middle income;2019;76,60;3,10;8300,00;7,25;3,78;17,26;3,00;12,18;60390,62;33615,57;655550,98
Latvia;LVA;Europe & Central Asia;High income;2017;74,63;2,50;7120,00;5,97;4,37;8,72;3,00;76,52;85209,57;34850,92;655828,16
Mongolia;MNG;East Asia & Pacific;Lower middle income;2008;66,45;22,30;12970,00;4,56;3,78;5,56;3,00;39,52;175787,83;233363,53;656633,60
Liberia;LBR;Sub-Saharan Africa;Low income;2019;64,10;39,20;1180,00;8,47;2,27;3,02;2,50;28,49;112419,93;1206620,39;656823,31
Panama;PAN;Latin America & Caribbean;High income;2017;78,15;6,70;10130,00;6,91;2,88;3,86;3,00;28,49;117255,71;157790,85;658894,23
Latvia;LVA;Europe & Central Asia;High income;2016;74,58;2,50;7150,00;6,14;4,66;9,64;3,00;74,27;85679,37;35554,05;659527,59
Costa Rica;CRI;Latin America & Caribbean;Upper middle income;2009;78,63;4,30;7200,00;7,86;6,01;7,71;3,00;35,78;119780,88;87854,72;665674,75
Panama;PAN;Latin America & Caribbean;High income;2018;78,33;6,00;10060,00;7,28;2,88;3,83;3,00;28,49;118929,29;156047,93;673516,77
Mongolia;MNG;East Asia & Pacific;Lower middle income;2009;66,92;19,60;13640,00;4,46;5,14;5,86;3,00;40,50;173488,53;231302,13;675940,46
Latvia;LVA;Europe & Central Asia;High income;2015;74,48;2,50;7320,00;5,65;5,28;9,87;3,00;72,04;90434,13;37827,54;678284,49
Nicaragua;NIC;Latin America & Caribbean;Lower middle income;2001;69,93;27,50;3930,00;5,48;3,78;7,45;3,00;28,49;168251,13;372628,60;679353,55
Singapore;SGP;East Asia & Pacific;High income;2008;80,79;4,80;38420,00;3,19;2,76;3,96;3,00;100,00;85586,08;70160,39;682920,19
Eritrea;ERI;Sub-Saharan Africa;Low income;2002;56,50;4,80;680,00;6,69;3,52;5,70;3,00;28,49;248898,08;2000275,25;685459,66
Panama;PAN;Latin America & Caribbean;High income;2019;78,51;5,40;13340,00;7,58;3,13;4,73;3,00;28,49;119368,29;153852,63;688534,19
Latvia;LVA;Europe & Central Asia;High income;2014;74,12;2,50;7280,00;5,47;5,28;10,85;3,00;69,84;95051,57;38578,79;691529,97
Mongolia;MNG;East Asia & Pacific;Lower middle income;2010;67,38;16,50;14310,00;3,74;4,65;6,55;3,00;41,48;174690,42;229006,07;694500,77
Singapore;SGP;East Asia & Pacific;High income;2009;81,24;4,80;38830,00;3,40;3,01;5,86;3,00;100,00;86393,86;71573,43;699697,48
Nicaragua;NIC;Latin America & Caribbean;Lower middle income;2002;70,31;25,20;4060,00;5,73;2,39;7,58;3,00;28,49;167850,47;355338,37;703777,77
Latvia;LVA;Europe & Central Asia;High income;2012;73,78;2,50;7570,00;5,38;6,58;15,05;3,00;65,79;100899,99;40377,10;706135,84
Mongolia;MNG;East Asia & Pacific;Lower middle income;2011;67,82;14,10;15730,00;3,59;4,61;4,77;3,50;42,88;174316,80;225564,87;707671,86
Latvia;LVA;Europe & Central Asia;High income;2013;73,98;2,50;7450,00;5,37;7,00;11,87;3,00;67,81;100230,90;40385,05;708002,83
Eritrea;ERI;Sub-Saharan Africa;Low income;2003;57,19;4,80;690,00;7,34;3,78;5,58;3,00;28,49;258439,81;2002959,67;710708,07
Costa Rica;CRI;Latin America & Caribbean;Upper middle income;2010;78,77;4,60;7110,00;8,03;6,57;7,17;3,00;35,12;131821,10;93146,07;712371,80
Costa Rica;CRI;Latin America & Caribbean;Upper middle income;2011;78,92;5,00;7430,00;8,12;6,38;10,14;3,00;34,47;127156,28;91471,86;712788,12
Mongolia;MNG;East Asia & Pacific;Lower middle income;2012;68,22;12,50;17140,00;3,85;5,20;3,90;3,50;44,27;173876,54;221033,83;714912,91
Singapore;SGP;East Asia & Pacific;High income;2010;81,54;4,80;42410,00;3,20;3,08;4,12;3,00;100,00;85959,81;72250,92;715019,06
Latvia;LVA;Europe & Central Asia;High income;2011;73,58;2,50;7900,00;5,54;5,07;16,21;3,00;63,79;104860,64;40755,31;718489,75
Mongolia;MNG;East Asia & Pacific;Lower middle income;2013;68,57;11,40;18380,00;4,07;4,94;4,23;3,50;45,67;173565,48;215230,16;721723,81
Jordan;JOR;Middle East & North Africa;Upper middle income;2001;71,91;9,70;16250,00;9,59;3,78;14,70;3,00;75,52;138591,49;260138,98;723809,92
Costa Rica;CRI;Latin America & Caribbean;Upper middle income;2012;79,07;5,00;7450,00;7,79;6,58;9,78;3,00;33,83;128123,97;92145,71;725058,26
Nicaragua;NIC;Latin America & Caribbean;Lower middle income;2003;70,64;25,00;4560,00;6,08;2,42;7,60;3,00;28,49;168175,68;338011,25;725394,63
Mongolia;MNG;East Asia & Pacific;Lower middle income;2014;68,86;10,10;18120,00;4,18;4,71;4,80;3,50;47,10;173743,43;206045,66;729264,08
Singapore;SGP;East Asia & Pacific;High income;2011;81,74;4,80;44770,00;3,16;3,03;3,89;3,00;100,00;86545,47;73235,74;732877,83
Jordan;JOR;Middle East & North Africa;Upper middle income;2002;72,08;7,70;16870,00;9,36;3,78;15,30;3,00;75,55;134820,75;254672,29;735235,42
Latvia;LVA;Europe & Central Asia;High income;2010;73,48;2,50;8520,00;6,12;5,04;19,48;3,00;61,81;114264,36;42094,56;738393,66
Eritrea;ERI;Sub-Saharan Africa;Low income;2004;57,93;4,80;680,00;7,01;3,15;5,37;3,00;28,49;264725,48;1977356,35;739117,17
Costa Rica;CRI;Latin America & Caribbean;Upper middle income;2013;79,23;4,90;7780,00;7,68;6,69;8,77;3,00;33,23;128751,26;90382,90;740594,32
Mongolia;MNG;East Asia & Pacific;Lower middle income;2015;69,11;8,40;17300,00;4,24;4,22;4,86;3,50;48,54;172001,73;188603,91;741458,44
Nicaragua;NIC;Latin America & Caribbean;Lower middle income;2004;70,93;24,00;4530,00;6,06;3,78;6,41;3,00;28,49;168566,31;324369,57;745404,82
Jordan;JOR;Middle East & North Africa;Upper middle income;2003;72,26;6,30;17310,00;8,84;3,78;14,50;3,00;75,60;138941,75;252240,09;745660,88
Central African Republic;CAF;Sub-Saharan Africa;Low income;2001;44,06;39,20;250,00;3,96;3,78;5,69;3,00;19,63;299925,65;3652351,14;745735,01
Latvia;LVA;Europe & Central Asia;High income;2009;73,08;2,50;7360,00;6,12;5,52;17,51;3,00;59,84;119914,28;43183,64;751740,38
Costa Rica;CRI;Latin America & Caribbean;Upper middle income;2014;79,40;4,70;7830,00;7,66;6,68;9,06;3,00;32,65;132020,05;90641,58;753753,66
Eritrea;ERI;Sub-Saharan Africa;Low income;2005;58,71;4,80;600,00;6,86;3,78;5,26;2,50;28,49;277294,00;1961413,94;757255,64
Singapore;SGP;East Asia & Pacific;High income;2012;82,00;4,80;43690,00;3,33;3,07;3,72;3,00;100,00;88049,57;76258,57;757595,30
Lebanon;LBN;Middle East & North Africa;Lower middle income;2001;75,00;7,80;16890,00;10,57;2,84;8,19;3,00;9,43;96063,15;156407,56;757768,34
United Arab Emirates;ARE;Middle East & North Africa;High income;2007;75,77;8,10;131830,00;2,57;3,78;2,87;3,00;76,12;243992,70;85309,42;758117,48
Paraguay;PRY;Latin America & Caribbean;Upper middle income;2001;70,79;10,50;3610,00;5,61;3,83;6,21;3,00;44,94;175296,01;358853,73;759227,57
Central African Republic;CAF;Sub-Saharan Africa;Low income;2002;44,06;40,10;250,00;4,23;1,52;5,80;3,00;19,59;317535,17;3668952,32;762351,52
Mongolia;MNG;East Asia & Pacific;Lower middle income;2016;69,32;7,40;18170,00;4,42;5,18;7,24;3,50;50,01;171238,58;179891,78;764574,07
Togo;TGO;Sub-Saharan Africa;Low income;2001;53,55;31,30;1180,00;2,89;3,77;4,02;3,00;5,72;190442,49;2816445,41;765884,83
Armenia;ARM;Europe & Central Asia;Upper middle income;2014;74,27;2,80;5480,00;10,18;2,25;17,50;3,00;60,02;82132,09;77987,01;767444,84
Armenia;ARM;Europe & Central Asia;Upper middle income;2001;71,80;26,10;3600,00;4,65;2,47;10,91;3,00;46,35;103371,75;122238,13;767916,19
Nicaragua;NIC;Latin America & Caribbean;Lower middle income;2006;71,44;22,20;4550,00;6,36;3,78;5,31;3,00;28,49;163996,11;300286,25;768154,69
Armenia;ARM;Europe & Central Asia;Upper middle income;2013;74,06;3,20;5500,00;10,32;2,65;16,18;3,50;58,46;82888,24;79985,07;769111,51
Lebanon;LBN;Middle East & North Africa;Lower middle income;2002;75,49;8,60;16840,00;9,29;2,55;8,09;3,00;9,43;94392,85;151571,25;772014,38
Nicaragua;NIC;Latin America & Caribbean;Lower middle income;2005;71,20;23,30;4340,00;6,22;3,78;5,37;3,50;28,49;169782,70;314709,73;773490,37
Eritrea;ERI;Sub-Saharan Africa;Low income;2006;59,49;4,80;520,00;6,86;2,13;5,26;2,50;28,49;263900,48;1941086,30;773657,15
Armenia;ARM;Europe & Central Asia;Upper middle income;2016;74,64;2,70;5070,00;9,95;2,76;17,62;3,00;63,14;85975,39;75795,64;773727,64
Singapore;SGP;East Asia & Pacific;High income;2013;82,25;4,80;43910,00;3,69;2,85;3,86;3,00;100,00;87850,96;77646,94;773833,84
Armenia;ARM;Europe & Central Asia;Upper middle income;2002;72,11;24,50;3120,00;7,61;2,14;10,78;3,00;46,43;98830,06;115370,74;774712,20
Armenia;ARM;Europe & Central Asia;Upper middle income;2017;74,80;2,80;5370,00;10,36;2,71;17,70;3,00;64,61;78192,14;71411,13;775713,10
Central African Republic;CAF;Sub-Saharan Africa;Low income;2003;44,18;40,60;230,00;4,40;1,54;5,81;3,00;19,54;307254,75;3711588,69;776904,73
Armenia;ARM;Europe & Central Asia;Upper middle income;2015;74,47;2,80;5340,00;10,12;2,81;18,26;3,00;61,60;83366,36;76354,25;777344,69
Armenia;ARM;Europe & Central Asia;Upper middle income;2018;74,95;2,90;5710,00;10,01;2,26;18,97;3,00;66,11;77822,54;68406,13;777588,26
Costa Rica;CRI;Latin America & Caribbean;Upper middle income;2015;79,57;4,10;7540,00;7,59;6,87;9,00;3,00;32,08;141995,06;89679,89;777667,29
Jordan;JOR;Middle East & North Africa;Upper middle income;2004;72,43;5,70;18580,00;8,75;3,78;14,58;3,00;75,72;140546,19;252021,27;777986,98
Armenia;ARM;Europe & Central Asia;Upper middle income;2019;75,09;3,10;6170,00;11,34;2,56;18,30;3,00;67,76;77080,05;65538,36;779634,15
Latvia;LVA;Europe & Central Asia;High income;2008;72,42;2,50;8110,00;5,60;5,37;7,74;3,00;57,89;132123,05;46455,53;779985,22
Paraguay;PRY;Latin America & Caribbean;Upper middle income;2002;71,02;9,30;3780,00;4,76;3,41;9,39;3,00;45,88;179451,88;354254,53;781529,32
Armenia;ARM;Europe & Central Asia;Upper middle income;2004;72,51;16,00;3760,00;6,06;2,49;10,34;3,00;46,58;92640,12;107986,46;783356,25
Armenia;ARM;Europe & Central Asia;Upper middle income;2012;73,82;3,20;5720,00;9,13;2,77;17,30;3,50;56,93;87241,65;83418,32;784451,29
Armenia;ARM;Europe & Central Asia;Upper middle income;2003;72,35;21,10;3500,00;7,18;2,15;10,59;3,00;46,51;94756,40;110954,82;784556,42
Mongolia;MNG;East Asia & Pacific;Lower middle income;2017;69,51;6,30;19580,00;4,01;4,07;6,36;3,50;51,50;173870,30;174769,06;788018,91
Lebanon;LBN;Middle East & North Africa;Lower middle income;2003;75,97;9,60;17410,00;8,67;3,78;7,99;3,00;9,85;95682,17;148199,40;789011,19
Singapore;SGP;East Asia & Pacific;High income;2014;82,50;4,80;44400,00;3,87;2,92;3,74;3,00;100,00;87584,47;78771,69;789329,13
Togo;TGO;Sub-Saharan Africa;Low income;2002;53,71;31,10;1340,00;2,90;3,49;4,05;3,00;5,90;198596,41;2860334,73;789931,98
Eritrea;ERI;Sub-Saharan Africa;Low income;2007;60,24;4,80;510,00;5,28;3,78;5,25;2,00;28,49;265561,32;1915114,89;790812,60
Central African Republic;CAF;Sub-Saharan Africa;Low income;2004;44,41;40,50;230,00;4,30;1,62;5,72;3,00;19,49;309406,15;3750581,48;791101,81
Armenia;ARM;Europe & Central Asia;Upper middle income;2005;72,63;12,30;4460,00;5,86;2,71;10,20;2,50;46,66;92659,79;105444,38;793047,77
Libya;LBY;Middle East & North Africa;Upper middle income;2001;71,04;4,80;44450,00;4,05;3,78;19,70;3,00;24,63;189689,18;224135,65;793357,98
Armenia;ARM;Europe & Central Asia;Upper middle income;2011;73,57;3,40;4940,00;9,38;3,14;18,44;3,00;55,41;88337,73;88024,47;793471,02
Armenia;ARM;Europe & Central Asia;Upper middle income;2007;72,82;6,90;5200,00;5,50;3,02;9,81;3,50;49,52;92994,89;98901,20;796328,81
Armenia;ARM;Europe & Central Asia;Upper middle income;2010;73,33;3,70;4340,00;9,24;3,25;19,01;3,00;53,91;89368,82;91218,33;796897,90
Armenia;ARM;Europe & Central Asia;Upper middle income;2009;73,12;4,40;4510,00;8,44;3,84;18,44;3,00;52,43;90683,22;94419,59;800241,45
Latvia;LVA;Europe & Central Asia;High income;2004;72,03;2,50;7620,00;6,22;4,83;11,71;3,00;52,25;160876,77;49649,87;801959,22
Nicaragua;NIC;Latin America & Caribbean;Lower middle income;2007;71,67;21,60;4700,00;6,96;3,78;4,89;3,00;28,49;175948,10;288170,51;802429,94
